"ID","Active (0/1)","Name","Category","Price tax excluded","Tax rules ID","Wholesale price","On sale (0/1)","Discount amount","Discount percent","Discount from (yyyy-mm-dd)","Discount to (yyyy-mm-dd)","Reference","Supplier reference","Supplier","Manufacturer","EAN13","UPC","MPN","Ecotax","Width","Height","Depth","Weight","Delivery time of in-stock products","Delivery time of out-of-stock products with allowed orders","Quantity","Minimal quantity","Low stock level","Send me an email when the quantity is under this level","Visibility","Additional shipping cost","Unity","Unit price","Summary","Description","Tags (x,y,z...)","Meta title","Meta keywords","Meta description","URL rewritten","Text when in stock","Text when backorder allowed","Available for order (0 = No, 1 = Yes)","Product available date","Product creation date","Show price (0 = No, 1 = Yes)","Image URLs (x,y,z...)","Image alt texts (x,y,z...)","Delete existing images (0 = No, 1 = Yes)","Feature(Name:Value:Position)","Available online only (0 = No, 1 = Yes)","Condition","Customizable (0 = No, 1 = Yes)","Uploadable files (0 = No, 1 = Yes)","Text fields (0 = No, 1 = Yes)","Out of stock action","Virtual product","File URL","Number of allowed downloads","Expiration date","Number of days","ID / Name of shop","Advanced stock management","Depends On Stock","Warehouse","Acessories  (x,y,z...)"
30421886,1,"VAXMYRA","Oświetlenie zintegrowane",49.99,1,49.99,0,0,0,"2021-11-17","2021-11-17",30421886,30421886,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Reflektor LED, srebrny","Rozjaśnia wnętrze szafek i stwarza miłe, nastrojowe oświetlenie pod półką.","","Meta title-VAXMYRA","Meta keywords-VAXMYRA","Meta description-VAXMYRA","VAXMYRA-30421886","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__0625487_pe692293_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__0882231_pe654835_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__0882241_pe719827_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__0882235_pe717243_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__0798040_ph163008_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__1009341_ph176891_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/vaxmyra-reflektor-led-srebrny__1023896_ph176769_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
80456227,1,"SÖDERSVIK","Lampy",299,1,299,0,0,0,"2021-11-17","2021-11-17",80456227,80456227,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa ścienna LED, biały/z połyskiem","Daje równomierne światło, dobre do oświetlenia okolic lustra i zlewu. ","","Meta title-SÖDERSVIK","Meta keywords-SÖDERSVIK","Meta description-SÖDERSVIK","SODERSVIK-80456227","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/soedersvik-lampa-scienna-led-bialy-z-polyskiem__0718327_pe731518_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/soedersvik-lampa-scienna-led-bialy-z-polyskiem__0755935_pe748671_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/soedersvik-lampa-scienna-led-bialy-z-polyskiem__0755941_pe748679_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/soedersvik-lampa-scienna-led-bialy-z-polyskiem__0754653_pe748010_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50446881,1,"FÖRNIMMA","Inteligentne oświetlenie",15,1,15,0,0,0,"2021-11-17","2021-11-17",50446881,50446881,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Kabel zasilający","Do podłączenia do zasilanania od 1 do 10 połączonych serii lamp. Użyj bezprzewodowego ściemniacza TRÅDFRI, aby włączać, wyłączać lub ściemniać je wszystkie jednocześnie.","","Meta title-FÖRNIMMA","Meta keywords-FÖRNIMMA","Meta description-FÖRNIMMA","FORNIMMA-50446881","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/foernimma-kabel-zasilajacy__0819752_pe774871_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/foernimma-kabel-zasilajacy__1053572_pe847037_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
497972,1,"BARLAST","Lampy",19,1,19,0,0,0,"2021-11-17","2021-11-17",497972,497972,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa sufitowa/ścienna LED, biały","Dodaj oświetlenie do łazienki bez opróżniania portfela. Ta stylowa lampa sufitowa rozprowadza równomierne światło, które oświetla całe pomieszczenie. Dokłądnie tego potrzebujesz, kiedy szykujesz się na powitanie dnia lub pójście do łóżka.","","Meta title-BARLAST","Meta keywords-BARLAST","Meta description-BARLAST","BARLAST-497972","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/barlast-lampa-sufitowa-scienna-led-bialy__0772861_pe756185_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/barlast-lampa-sufitowa-scienna-led-bialy__0984287_pe816209_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/barlast-lampa-sufitowa-scienna-led-bialy__0772862_pe756188_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/barlast-lampa-sufitowa-scienna-led-bialy__0772863_pe756187_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/barlast-lampa-sufitowa-scienna-led-bialy__0772864_pe756186_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
10424517,1,"SOLSKUR","Lampy",79.99,1,79.99,0,0,0,"2021-11-17","2021-11-17",10424517,10424517,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa stołowa LED, biały/kolor mosiądzu","Czy chcesz dodać miły akcent, aby dopełnić romantyczny klimatu w swoim domu? Lampa stołowa SOLSKUR ma sielankowy wzór inspirowany przyrodą - i zapewnia też delikatne, nastrojowe oświetlenie!","","Meta title-SOLSKUR","Meta keywords-SOLSKUR","Meta description-SOLSKUR","SOLSKUR-10424517","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0780250_pe759848_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0780684_pe760179_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0807316_pe770386_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0780253_pe759851_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0804857_pe769395_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0780252_pe759849_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/solskur-lampa-stolowa-led-bialy-kolor-mosiadzu__0989512_ph170516_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
60262659,1,"TROSS","Lampy",29,1,29,0,0,0,"2021-11-17","2021-11-17",60262659,60262659,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa sufitowa, 3 reflektory, biały","Ta szyna sufitowa z 3 reflektorami punktowymi jest prawie niewidoczna na białym suficie i zapewnia światło tam, gdzie chcesz, ponieważ każdy punkt można skierować indywidualnie. Równie dobrze sprawdza się w przedpokoju, jak i nad wyspą kuchenną.","","Meta title-TROSS","Meta keywords-TROSS","Meta description-TROSS","TROSS-60262659","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/tross-lampa-sufitowa-3-reflektory-bialy__0426984_pe582505_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/tross-lampa-sufitowa-3-reflektory-bialy__0879704_pe616429_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50437626,1,"MISTERHULT","Lampy",99.99,1,99.99,0,0,0,"2021-11-17","2021-11-17",50437626,50437626,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa stołowa, bambus/wykonano ręcznie","Myślą przwodnią MISTERHULT było stworzenie lampy o minimalnym wpływie na środowisko. Dzięki zastosowaniu bambusa, który w przeciwnym razie zostałby odrzucony, podnieśliśmy ekspresję lampy, wykorzystując roślinę ponad dwa razy więcej.","","Meta title-MISTERHULT","Meta keywords-MISTERHULT","Meta description-MISTERHULT","MISTERHULT-50437626","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__0789071_pe763807_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__0789070_pe763808_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__0789084_pe763814_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__1068943_ph179341_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__1057315_ph179074_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__1057494_ph179170_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__0937765_ph168255_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/misterhult-lampa-stolowa-bambus-wykonano-recznie__0997546_ph162053_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
20502835,1,"STRÅLA","Oświetlenie dekoracyjne",49.99,1,49.99,0,0,0,"2021-11-17","2021-11-17",20502835,20502835,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Kandelabr LED, koło/na baterie","Zasilanie na baterie sprawia, że produkt można umieścić gdziekolwiek, bez podłączania do gniazdka. ","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-20502835","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-kandelabr-led-kolo-na-baterie__0954426_pe803295_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-kandelabr-led-kolo-na-baterie__1017343_pe830782_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-kandelabr-led-kolo-na-baterie__0954427_pe803293_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-kandelabr-led-kolo-na-baterie__0954428_pe803294_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-kandelabr-led-kolo-na-baterie__0954429_pe803292_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50502513,1,"STRÅLA","Oświetlenie dekoracyjne",59.99,1,59.99,0,0,0,"2021-11-17","2021-11-17",50502513,50502513,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa wisząca LED, na baterie w kształcie pierścienia/migoczący","Zasilanie na baterie sprawia, że produkt można umieścić gdziekolwiek, bez podłączania do gniazdka. ","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-50502513","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-lampa-wiszaca-led-na-baterie-w-ksztalcie-pierscienia-migoczacy__0818278_pe774377_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lampa-wiszaca-led-na-baterie-w-ksztalcie-pierscienia-migoczacy__0800080_pe767756_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lampa-wiszaca-led-na-baterie-w-ksztalcie-pierscienia-migoczacy__0818279_pe774373_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lampa-wiszaca-led-na-baterie-w-ksztalcie-pierscienia-migoczacy__0820546_pe775046_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
30502509,1,"STRÅLA","Oświetlenie dekoracyjne",99.99,1,99.99,0,0,0,"2021-11-17","2021-11-17",30502509,30502509,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Łańcuch świetlny LED 200 lampek, mini","Żarówka LED zużywa do 85% mniej energii, a jej żywotność jest 10 razy dłuższa od zwykłych żarówek.","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-30502509","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-200-lampek-mini__0822108_pe775428_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-200-lampek-mini__0801427_pe768131_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-200-lampek-mini__0822109_pe775427_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-lancuch-swietlny-led-200-lampek-mini__0842005_pe778840_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
10503208,1,"STRÅLA","Oświetlenie dekoracyjne",39.99,1,39.99,0,0,0,"2021-11-17","2021-11-17",10503208,10503208,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Klosz, koronka/biały","Daje ciepły, przytulny blask i tworzy miłą atmosfera w domu","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-10503208","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-klosz-koronka-bialy__0954534_pe803371_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-klosz-koronka-bialy__0954535_pe803372_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-klosz-koronka-bialy__0954536_pe803376_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50355574,1,"GODAFTON","Oświetlenie dekoracyjne",34.99,1,34.99,0,0,0,"2021-11-17","2021-11-17",50355574,50355574,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Świeca bryłowa LED, wew/zew, 3 szt, na baterie/naturalny","GODAFTON to alternatywa dla prawdziwych świec, gdy chcesz stworzyć przytulną atmosferę. Daje miękkie, migoczące światło i może być używana jako oświetlenie dekoracyjne zarówno wewnątrz, jak i na zewnątrz.","","Meta title-GODAFTON","Meta keywords-GODAFTON","Meta description-GODAFTON","GODAFTON-50355574","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0637441_pe698306_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0904041_pe644468_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0904037_pe644467_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0654699_pe708790_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0686392_ph152037_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0687156_ph154471_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godafton-swieca-brylowa-led-wew-zew-3-szt-na-baterie-naturalny__0687157_ph153068_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
30502849,1,"STRÅLA","Oświetlenie dekoracyjne",49.99,1,49.99,0,0,0,"2021-11-17","2021-11-17",30502849,30502849,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Dekoracja stołowa, pudełko kształt gwiazdy/w kropki biały","Daje stonowane, błyszczące światło, które nadaje ciępłą i przyjazną atmosferę w Twoim domu.","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-30502849","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-dekoracja-stolowa-pudelko-ksztalt-gwiazdy-w-kropki-bialy__0954600_pe803631_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-dekoracja-stolowa-pudelko-ksztalt-gwiazdy-w-kropki-bialy__0954601_pe803632_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-dekoracja-stolowa-pudelko-ksztalt-gwiazdy-w-kropki-bialy__1007906_pe826589_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-dekoracja-stolowa-pudelko-ksztalt-gwiazdy-w-kropki-bialy__0954602_pe803633_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
50405395,1,"SKAFTET","Lampy",200,1,200,0,0,0,"2021-11-17","2021-11-17",50405395,50405395,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Podstawa łukowej lampy podł, czarny","Podstawa lampy podłogowej SKAFTET zapewnia oświetlenie górne - bez gniazka sufitowego. Możesz wsunąć podstawę lampy pod sofę, aby zaoszczędzić miejsce na podłodze i połączyć ją z dowolnym abażurem, aby stworzyć własną lampę.","","Meta title-SKAFTET","Meta keywords-SKAFTET","Meta description-SKAFTET","SKAFTET-50405395","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0760537_pe750808_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0801019_pe768082_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0792199_pe764680_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0885344_pe782219_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0816216_pe773376_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0760536_pe750809_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0963362_ph170750_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/skaftet-podstawa-lukowej-lampy-podl-czarny__0975519_ph172868_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
30231315,1,"RANARP","Lampy",149,1,149,0,0,0,"2021-11-17","2021-11-17",30231315,30231315,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa biurkowa, kremowy","Lampy RANARP przypominają dawne czasy. Mają detale, takie jak stalowe złącza i przewód z oplotem tekstylnym w paski. Lampy podłogowe i na biurko są ciężkie i bardzo stabilne, a jednocześnie w pełni regulowane.","","Meta title-RANARP","Meta keywords-RANARP","Meta description-RANARP","RANARP-30231315","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0610455_pe685514_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0879626_pe654346_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0879615_pe614864_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0281488_pe383265_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0408782_ph129000_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0879612_pe614451_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0880101_pe613630_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/ranarp-lampa-biurkowa-kremowy__0259136_pe381586_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
80215308,1,"HEKTAR","Lampy",59.99,1,59.99,0,0,0,"2021-11-17","2021-11-17",80215308,80215308,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Reflektor z klamrą, ścienny, ciemnoszary","Prosty, obszerny metalowy klosz inspirowany starymi lampami z takich miejsc jak fabryki i teatry. Zastosowane łącznie, lampy HEKTAR zapewnią oświetlenie podczas różnych czynności i stworzą w pomieszczeniu jednolity, rustykalny wygląd.","","Meta title-HEKTAR","Meta keywords-HEKTAR","Meta description-HEKTAR","HEKTAR-80215308","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0606598_pe682407_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0879363_pe618774_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0879379_pe619929_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0176243_pe316484_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0475076_pe615441_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0879360_pe616111_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0178576_pe322686_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/hektar-reflektor-z-klamra-scienny-ciemnoszary__0176246_pe316937_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
10250913,1,"GODMORGON","Oświetlenie łazienkowe",199,1,199,0,0,0,"2021-11-17","2021-11-17",10250913,10250913,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Oświetlenie szafki/ścienne LED","Lampę można zamontować nad lustrem lub szafką łazienkową, aby zapewnić jednolite i dobre oświetlenie przy goleniu lub nakładania makijażu - albo jako półkę ścienną z dodatkowym miejscem do przechowywania ze skierowanym do dołu dekoracyjnym oświetleniem.","","Meta title-GODMORGON","Meta keywords-GODMORGON","Meta description-GODMORGON","GODMORGON-10250913","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led__0608019_pe683426_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led__0881431_pe619382_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led__0881428_pe618632_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led__0881427_pe616130_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/godmorgon-oswietlenie-szafki-scienne-led__0383700_ph124880_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
336267,1,"NYMÅNE","Lampy",159,1,159,0,0,0,"2021-11-17","2021-11-17",336267,336267,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Lampa sufitowa, 3 reflektory, biały","Wspaniałe i ponadczasowe wzornictwo. Lampy NYMÅNE mają charakter i dopasują się do każdego wystroju. Dlaczego nie połączyć kilku różnych lamp, aby uzyskać w domu jednolity styl?","","Meta title-NYMÅNE","Meta keywords-NYMÅNE","Meta description-NYMÅNE","NYMANE-336267","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/nymane-lampa-sufitowa-3-reflektory-bialy__0607344_pe682893_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/nymane-lampa-sufitowa-3-reflektory-bialy__0879758_pe648818_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/nymane-lampa-sufitowa-3-reflektory-bialy__0879775_pe648819_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
60502517,1,"STRÅLA","Oświetlenie dekoracyjne",39.99,1,39.99,0,0,0,"2021-11-17","2021-11-17",60502517,60502517,"IKEA","IKEA","1234","","",0,0.3,0.3,1,0.5,"","",10000,1,2,0,"",0,0,0,"Ozdoba stołowa LED, na baterie/gwiazda","Zasilanie na baterie sprawia, że produkt można umieścić gdziekolwiek, bez podłączania do gniazdka. ","","Meta title-STRÅLA","Meta keywords-STRÅLA","Meta description-STRÅLA","STRALA-60502517","In Stock","Current supply. Ordering availlable",1,"2023-11-17","2021-11-17",1,"https://www.ikea.com/pl/pl/images/products/strala-ozdoba-stolowa-led-na-baterie-gwiazda__0675781_pe719479_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-ozdoba-stolowa-led-na-baterie-gwiazda__0884343_pe718708_s5.jpg?f=s,https://www.ikea.com/pl/pl/images/products/strala-ozdoba-stolowa-led-na-baterie-gwiazda__0884347_pe719478_s5.jpg?f=s","",0,"",0,"new",0,0,0,0,0,"","","","",0,0,0,0,""
